OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-509895454,,,Dissolved oxygen (DO),6.47,mg/l,,27:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-509894202,,,Dissolved oxygen (DO),6.64,mg/l,,26:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18-20131210_QC_PS,Quality Control Field Replicate Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-509894107,,,Dissolved oxygen (DO),6.23,mg/l,,26:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-509894148,,,Dissolved oxygen (DO),6.52,mg/l,,26:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-509893746,,,Dissolved oxygen (DO),6.96,mg/l,,25:50.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-22A_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-509898994,,,Dissolved oxygen (DO),5.12,mg/l,,29:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-18_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-509898850,,,Dissolved oxygen (DO),4.98,mg/l,,29:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-11B_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-509898531,,,Dissolved oxygen (DO),6.12,mg/l,,29:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-509894446,,,Dissolved oxygen (DO),6.91,mg/l,,26:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-509895016,,,Dissolved oxygen (DO),6.8,mg/l,,27:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509893716,,,Dissolved oxygen (DO),6.78,mg/l,,25:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-509894487,,,Dissolved oxygen (DO),6.8,mg/l,,26:47.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-25_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-509899088,,,Dissolved oxygen (DO),4.56,mg/l,,29:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-14B_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-509898672,,,Dissolved oxygen (DO),6.13,mg/l,,29:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-6_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-509900139,,,Dissolved oxygen (DO),6.11,mg/l,,30:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-34_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-509899480,,,Dissolved oxygen (DO),6.23,mg/l,,30:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-509894014,,,Dissolved oxygen (DO),6.32,mg/l,,26:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-3_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-509899246,,,Dissolved oxygen (DO),6.64,mg/l,,29:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B-20131212_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-509894724,,,Dissolved oxygen (DO),5.03,mg/l,,27:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-13A_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-509898591,,,Dissolved oxygen (DO),6.05,mg/l,,29:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-45_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-509899944,,,Dissolved oxygen (DO),6.23,mg/l,,30:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-509895050,,,Dissolved oxygen (DO),6.5,mg/l,,27:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-30_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-509899277,,,Dissolved oxygen (DO),5.96,mg/l,,29:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-34_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-509899478,,,Dissolved oxygen (DO),6.18,mg/l,,30:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-5_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-509900110,,,Dissolved oxygen (DO),6.12,mg/l,,30:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-9_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-509900256,,,Dissolved oxygen (DO),5.66,mg/l,,30:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-509893977,,,Dissolved oxygen (DO),6.67,mg/l,,26:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-35A_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-509899564,,,Dissolved oxygen (DO),6.47,mg/l,,30:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-509894379,,,Dissolved oxygen (DO),6.6,mg/l,,26:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509893715,,,Dissolved oxygen (DO),6.78,mg/l,,25:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-3_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-509899247,,,Dissolved oxygen (DO),6.69,mg/l,,29:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-24B_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-509899063,,,Dissolved oxygen (DO),4.52,mg/l,,29:47.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-42_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-509899856,,,Dissolved oxygen (DO),5.47,mg/l,,30:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-509895318,,,Dissolved oxygen (DO),8.46,mg/l,,27:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-509895121,,,Dissolved oxygen (DO),6.28,mg/l,,27:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-509895523,,,Dissolved oxygen (DO),6.2,mg/l,,27:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-38_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-509899684,,,Dissolved oxygen (DO),6.2,mg/l,,30:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-35A_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-509899580,,,Dissolved oxygen (DO),6.2,mg/l,,30:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-509894861,,,Dissolved oxygen (DO),6.4,mg/l,,27:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-48_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-509900038,,,Dissolved oxygen (DO),6.05,mg/l,,30:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-509893837,,,Dissolved oxygen (DO),5.05,mg/l,,25:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-509893924,,,Dissolved oxygen (DO),6.51,mg/l,,26:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-17_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-509898819,,,Dissolved oxygen (DO),4.96,mg/l,,29:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-1_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509898457,,,Dissolved oxygen (DO),6.12,mg/l,,29:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-28_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-509899186,,,Dissolved oxygen (DO),6.5,mg/l,,29:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-7_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-509900175,,,Dissolved oxygen (DO),5.67,mg/l,,30:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-509895081,,,Dissolved oxygen (DO),6.95,mg/l,,27:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-509894410,,,Dissolved oxygen (DO),7.1,mg/l,,26:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-509895491,,,Dissolved oxygen (DO),6.42,mg/l,,27:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-509895373,,,Dissolved oxygen (DO),6.58,mg/l,,27:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-38_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-509899686,,,Dissolved oxygen (DO),6.15,mg/l,,30:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-509893866,,,Dissolved oxygen (DO),6.16,mg/l,,26:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-30_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-509899278,,,Dissolved oxygen (DO),5.97,mg/l,,29:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-5_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-509900095,,,Dissolved oxygen (DO),6.3,mg/l,,30:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-16_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-509898788,,,Dissolved oxygen (DO),6.02,mg/l,,29:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-20_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-509898931,,,Dissolved oxygen (DO),3.69,mg/l,,29:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-46_20130930_F_PS,Field Msr/Obs,Water,9/30/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-509899976,,,Dissolved oxygen (DO),6.61,mg/l,,30:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-509894578,,,Dissolved oxygen (DO),6.87,mg/l,,26:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37-2013-12-12_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-509894895,,,Dissolved oxygen (DO),6.49,mg/l,,27:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-509894352,,,Dissolved oxygen (DO),6.6,mg/l,,26:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33-20131212_F_PS,Field Msr/Obs,Water,12/12/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-509894669,,,Dissolved oxygen (DO),8.25,mg/l,,26:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509893895,,,Dissolved oxygen (DO),6.5,mg/l,,26:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11-20131211_F_PS,Field Msr/Obs,Water,12/11/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-509893773,,,Dissolved oxygen (DO),7.8,mg/l,,25:53.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-25_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-509899089,,,Dissolved oxygen (DO),4.54,mg/l,,29:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-14A_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509898641,,,Dissolved oxygen (DO),5.98,mg/l,,29:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-14A_20130929_F_PS,Field Msr/Obs,Water,9/29/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509898642,,,Dissolved oxygen (DO),6.12,mg/l,,29:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28-20131210_F_PS,Field Msr/Obs,Water,12/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-509894444,,,Dissolved oxygen (DO),6.91,mg/l,,26:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-31_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-509899315,,,Dissolved oxygen (DO),6.55,mg/l,,29:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC-33A_20130910_F_PS,Field Msr/Obs,Water,9/10/13,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-509899391,,,Dissolved oxygen (DO),7.22,mg/l,,30:00.0,STORET
