OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-4_s,Field Msr/Obs,Water,4/12/11,,0.045,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-4,Tamarind Reef Lagoon,17.75988,-64.66842,STORET-110214650,Not Reported,,pH,,,,14:06.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-42_s,Field Msr/Obs,Water,4/12/11,,0.101,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.74748,-64.70303,STORET-110214522,Not Reported,,pH,,,,14:00.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-18_s,Field Msr/Obs,Water,4/19/11,,0.76,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-110215007,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-10_s,Field Msr/Obs,Water,4/12/11,,0.038,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-10,Cottongarden Bay (Cramer's Park),17.75918,-64.5862,STORET-110214582,Not Reported,,pH,,,,14:04.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-44_s,Field Msr/Obs,Water,4/12/11,,0.147,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-110214537,Not Reported,,pH,,,,14:01.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-14A_s,Field Msr/Obs,Water,4/19/11,,0.353,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14A,Halfpenny Bay u Manchenil,17.70313,-64.70725,STORET-110214913,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-20_s,Field Msr/Obs,Water,4/19/11,,0.476,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-110215022,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-16_b,Field Msr/Obs,Water,4/19/11,,7.485,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-110214978,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-28_b,Field Msr/Obs,Water,4/13/11,,0.498,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-110214685,,,pH,8.47,None,,16:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-21_s,Field Msr/Obs,Water,4/19/11,,0.561,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-110215052,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-13A_s,Field Msr/Obs,Water,4/19/11,,0.476,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.72019,-64.65362,STORET-110214898,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-43_s,Field Msr/Obs,Water,4/12/11,,0.037,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-43,Water Gut Storm Drain,17.74886,-64.71066,STORET-110214507,Not Reported,,pH,,,,14:00.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-2_b,Field Msr/Obs,Water,4/14/11,,0.579,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-110214779,,,pH,8.89,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-41_b,Field Msr/Obs,Water,4/12/11,,1.044,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.74657,-64.69841,STORET-110214572,Not Reported,,pH,,,,14:03.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-47_b,Field Msr/Obs,Water,4/12/11,,0.441,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-110214482,Not Reported,,pH,,,,13:59.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-29A_b,Field Msr/Obs,Water,4/13/11,,1.938,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-110214700,,,pH,8.52,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-31_s,Field Msr/Obs,Water,4/13/11,,0.021,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-110214710,,,pH,7.98,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-43_b,Field Msr/Obs,Water,4/12/11,,0.597,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-43,Water Gut Storm Drain,17.74886,-64.71066,STORET-110214512,Not Reported,,pH,,,,14:00.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-7_b,Field Msr/Obs,Water,4/14/11,,1.54,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.78982,-64.61367,STORET-110214824,,,pH,8.97,None,,27:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-5_s,Field Msr/Obs,Water,4/12/11,,0.022,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-5,Green Cay Beach,17.76176,-64.66693,STORET-110214635,Not Reported,,pH,,,,14:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-21_b,Field Msr/Obs,Water,4/19/11,,2.489,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-110215057,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-10_b,Field Msr/Obs,Water,4/12/11,,0.976,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-10,Cottongarden Bay (Cramer's Park),17.75918,-64.5862,STORET-110214587,Not Reported,,pH,,,,14:04.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-14B_b,Field Msr/Obs,Water,4/19/11,,1.646,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14B,Halfpenny Back reef,17.70323,-64.69811,STORET-110214933,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-46A_s,Field Msr/Obs,Water,4/12/11,,0.041,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-110214492,Not Reported,,pH,,,,13:59.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-48_s,Field Msr/Obs,Water,4/12/11,,0.142,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-110214462,Not Reported,,pH,,None,,13:58.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-17_b,Field Msr/Obs,Water,4/19/11,,4.355,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-17,"HOVENSA West Turning Basin, NW Corner",17.69895,-64.75402,STORET-110214993,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33_b,Field Msr/Obs,Water,4/13/11,,1.94,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-110215091,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-2_s,Field Msr/Obs,Water,4/14/11,,0.057,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-110214774,,,pH,8.85,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-29A_s,Field Msr/Obs,Water,4/13/11,,0.087,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-110214695,,,pH,8.49,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-40_b,Field Msr/Obs,Water,4/14/11,,1.352,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-110214839,,,pH,8.97,None,,27:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-11B_b,Field Msr/Obs,Water,4/19/11,,1.008,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-11B,"Isaac Bay, Fore reef",17.74613,-64.5799,STORET-110214858,Not Reported,,pH,,,,29:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-14A_b,Field Msr/Obs,Water,4/19/11,,1.739,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14A,Halfpenny Bay u Manchenil,17.70313,-64.70725,STORET-110214918,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-4_b,Field Msr/Obs,Water,4/12/11,,1.4,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-4,Tamarind Reef Lagoon,17.75988,-64.66842,STORET-110214655,Not Reported,,pH,,,,14:06.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-17_s,Field Msr/Obs,Water,4/19/11,,0.363,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-17,"HOVENSA West Turning Basin, NW Corner",17.69895,-64.75402,STORET-110214988,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33B_s,Field Msr/Obs,Water,4/13/11,,0.14,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-110215071,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-19_s,Field Msr/Obs,Water,4/19/11,,0.396,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-19,Krause Lagoon Channel,17.69438,-64.76388,STORET-110215037,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-32_b,Field Msr/Obs,Water,4/13/11,,1.543,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-110214730,,,pH,8.36,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-12_b,Field Msr/Obs,Water,4/19/11,,1.226,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.74391,-64.60155,STORET-110214873,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-46A_b,Field Msr/Obs,Water,4/12/11,,0.586,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-110214497,Not Reported,,pH,,,,13:59.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-15_b,Field Msr/Obs,Water,4/19/11,,1.714,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.73853,STORET-110214948,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-15A_s,Field Msr/Obs,Water,4/19/11,,0.415,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-110214958,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-6_s,Field Msr/Obs,Water,4/14/11,,0.228,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-6,Buck Island Beach,17.78665,-64.62793,STORET-110214804,,,pH,8.97,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-42_b,Field Msr/Obs,Water,4/12/11,,1.538,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.74748,-64.70303,STORET-110214527,Not Reported,,pH,,,,14:00.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-45_s,Field Msr/Obs,Water,4/12/11,,0.135,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-110214552,Not Reported,,pH,,,,14:02.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-15A_b,Field Msr/Obs,Water,4/19/11,,2.405,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-110214963,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-39_b,Field Msr/Obs,Water,4/14/11,,1.69,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-39,Altona Lagoon Inlet,17.75016,-64.69648,STORET-110214764,,,pH,8.8,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-19_b,Field Msr/Obs,Water,4/19/11,,4.061,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-19,Krause Lagoon Channel,17.69438,-64.76388,STORET-110215042,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-20_b,Field Msr/Obs,Water,4/19/11,,5.58,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-110215027,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-8_b,Field Msr/Obs,Water,4/12/11,,0.472,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-110214625,Not Reported,,pH,,,,14:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-27_s,Field Msr/Obs,Water,4/13/11,,0.06,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-27,Sandy Point Public Beach,17.69203,-64.89365,STORET-110214665,,,pH,8.06,None,,16:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-18_b,Field Msr/Obs,Water,4/19/11,,5.975,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-110215012,Not Reported,,pH,,,,29:33.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-13B_b,Field Msr/Obs,Water,4/19/11,,1.29,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-110214888,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-12_s,Field Msr/Obs,Water,4/19/11,,0.527,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.74391,-64.60155,STORET-110214868,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-39_s,Field Msr/Obs,Water,4/14/11,,0.128,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-39,Altona Lagoon Inlet,17.75016,-64.69648,STORET-110214759,,,pH,8.72,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-27_b,Field Msr/Obs,Water,4/13/11,,2.387,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-27,Sandy Point Public Beach,17.69203,-64.89365,STORET-110214670,,,pH,8.2,None,,16:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-13A_b,Field Msr/Obs,Water,4/19/11,,1.178,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.72019,-64.65362,STORET-110214903,Not Reported,,pH,,,,29:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-31_b,Field Msr/Obs,Water,4/13/11,,2.836,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-110214715,,,pH,8.39,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-3_s,Field Msr/Obs,Water,4/14/11,,0.057,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-110214789,,,pH,8.85,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-6_b,Field Msr/Obs,Water,4/14/11,,1.157,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-6,Buck Island Beach,17.78665,-64.62793,STORET-110214809,,,pH,8.96,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-1_s,Field Msr/Obs,Water,4/14/11,,0.025,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-1,Altona Lagoon Recreation Beach,17.75348,-64.69495,STORET-110214744,,,pH,8.27,None,,27:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-8_s,Field Msr/Obs,Water,4/12/11,,0.063,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-110214620,Not Reported,,pH,,,,14:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-1_b,Field Msr/Obs,Water,4/14/11,,1.47,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-1,Altona Lagoon Recreation Beach,17.75348,-64.69495,STORET-110214749,,,pH,8.44,None,,27:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33_s,Field Msr/Obs,Water,4/13/11,,0.11,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-110215086,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-28_s,Field Msr/Obs,Water,4/13/11,,0.029,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-110214680,,,pH,8.44,None,,16:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-40_s,Field Msr/Obs,Water,4/14/11,,0.059,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-110214834,,,pH,8.95,None,,27:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-7_s,Field Msr/Obs,Water,4/14/11,,0.149,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.78982,-64.61367,STORET-110214819,,,pH,8.19,None,,27:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-14-STC-3_b,Field Msr/Obs,Water,4/14/11,,1.208,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-110214794,,,pH,8.86,None,,27:51.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-16_s,Field Msr/Obs,Water,4/19/11,,0.52,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-110214973,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-15_s,Field Msr/Obs,Water,4/19/11,,0.398,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.73853,STORET-110214943,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-44_b,Field Msr/Obs,Water,4/12/11,,0.97,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-110214542,Not Reported,,pH,,,,14:01.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-48_b,Field Msr/Obs,Water,4/12/11,,0.359,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-110214467,Not Reported,,pH,,None,,13:58.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33A_b,Field Msr/Obs,Water,4/13/11,,1.03,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.77992,-64.7586,STORET-110215106,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-41_s,Field Msr/Obs,Water,4/12/11,,0.14,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.74657,-64.69841,STORET-110214567,Not Reported,,pH,,,,14:03.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-5_b,Field Msr/Obs,Water,4/12/11,,1.047,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-5,Green Cay Beach,17.76176,-64.66693,STORET-110214640,Not Reported,,pH,,,,14:05.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33A_s,Field Msr/Obs,Water,4/13/11,,0.12,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.77992,-64.7586,STORET-110215101,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-13-STC-32_s,Field Msr/Obs,Water,4/13/11,,0.021,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-110214725,,,pH,8.26,None,,16:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-11B_s,Field Msr/Obs,Water,4/19/11,,0.532,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-11B,"Isaac Bay, Fore reef",17.74613,-64.5799,STORET-110214853,Not Reported,,pH,,,,29:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-45_b,Field Msr/Obs,Water,4/12/11,,1.174,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-110214557,Not Reported,,pH,,,,14:02.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-19-STC-14B_s,Field Msr/Obs,Water,4/19/11,,0.556,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-14B,Halfpenny Back reef,17.70323,-64.69811,STORET-110214928,Not Reported,,pH,,,,29:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-12-STC-9_s,Field Msr/Obs,Water,4/12/11,,0.14,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-110214597,Not Reported,,pH,,,,14:04.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2011-04-28-STC-33B_b,Field Msr/Obs,Water,4/13/11,,1.65,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-110215076,Not Reported,,pH,,,,35:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2012-04-02-STC-24B_b,Field Msr/Obs,Water,4/2/12,,10.836,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.67998,-64.82256,STORET-255530388,,,pH,8.15,None,,49:40.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-2012-09-12-STC-26_s,Field Msr/Obs,Water,9/12/12,,0.265,AMBSTX;EPABEACH,Ambient St Croix;EPA Beach,USVIST_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-273579066,,,pH,7.96,None,,52:58.0,STORET
