OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20150720_F_PS,Field Msr/Obs,Water,7/20/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-509881669,,,"Depth, Secchi disk depth",3.5,m,,12:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-509883669,,,"Depth, Secchi disk depth",3,m,,14:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20150721_F_PS,Field Msr/Obs,Water,7/21/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-509881440,,,"Depth, Secchi disk depth",1.7,m,,12:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20150924_F_PS_8,Field Msr/Obs,Water,9/24/15,,8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-495273343,,,"Depth, Secchi disk depth",8,m,,03:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20150225_F_PS,Field Msr/Obs,Water,2/25/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-509883854,,,"Depth, Secchi disk depth",1.8,m,,14:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-509883550,,,"Depth, Secchi disk depth",2.5,m,,14:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20151208_F_PS_3.5,Field Msr/Obs,Water,12/8/15,,3.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-525305129,,,"Depth, Secchi disk depth",3.5,m,,11:52.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-509883450,,,"Depth, Secchi disk depth",2,m,,14:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-509883635,,,"Depth, Secchi disk depth",5,m,,14:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20150720_F_PS,Field Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-509881637,,,"Depth, Secchi disk depth",3,m,,12:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20151201_F_PS_5,Field Msr/Obs,Water,12/1/15,,5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-525305348,,,"Depth, Secchi disk depth",5,m,,11:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20151208_QC_PS_2.5,Quality Control Field Replicate Msr/Obs,Water,12/8/15,,2.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-525305105,,,"Depth, Secchi disk depth",2.5,m,,11:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20151202_F_PS_5.5,Field Msr/Obs,Water,12/2/15,,5.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-525305186,,,"Depth, Secchi disk depth",5.5,m,,11:53.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20150923_F_PS_3.9,Field Msr/Obs,Water,9/23/15,,3.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-495273587,,,"Depth, Secchi disk depth",2,m,,03:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20151208_F_PS_2,Field Msr/Obs,Water,12/8/15,,2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-525304766,,,"Depth, Secchi disk depth",2,m,,11:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20150218_F_PS,Field Msr/Obs,Water,2/18/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509883129,,,"Depth, Secchi disk depth",2.7,m,,13:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-509880985,,,"Depth, Secchi disk depth",>3,m,,11:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20150924_F_PS_3,Field Msr/Obs,Water,9/24/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-495273375,,,"Depth, Secchi disk depth",3,m,,03:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-509881209,,,"Depth, Secchi disk depth",2,m,,11:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-509880856,,,"Depth, Secchi disk depth",4,m,,11:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509880823,,,"Depth, Secchi disk depth",4.8,m,,11:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-509883618,,,"Depth, Secchi disk depth",6,m,,14:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20150923_F_PS_3,Field Msr/Obs,Water,9/23/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-495273620,,,"Depth, Secchi disk depth",3,m,,03:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20150720_F_PS,Field Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-509881372,,,"Depth, Secchi disk depth",2,m,,12:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20151208_F_PS_4,Field Msr/Obs,Water,12/8/15,,4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-525304868,,,"Depth, Secchi disk depth",1,m,,11:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20150924_F_PS_3,Field Msr/Obs,Water,9/24/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-495273504,,,"Depth, Secchi disk depth",3,m,,03:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-509881161,,,"Depth, Secchi disk depth",5,m,,11:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20151202_F_PS_5,Field Msr/Obs,Water,12/2/15,,5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-525305192,,,"Depth, Secchi disk depth",5,m,,11:53.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-509883356,,,"Depth, Secchi disk depth",3,m,,14:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-509881273,,,"Depth, Secchi disk depth",3,m,,11:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20150922_F_PS_10.9,Field Msr/Obs,Water,9/22/15,,10.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-495272968,,,"Depth, Secchi disk depth",>3,m,,03:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20150218_F_PS,Field Msr/Obs,Water,2/18/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-509883822,,,"Depth, Secchi disk depth",2.7,m,,14:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-509883720,,,"Depth, Secchi disk depth",4,m,,14:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20150923_F_PS_5.5,Field Msr/Obs,Water,9/23/15,,5.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-495273199,,,"Depth, Secchi disk depth",5.5,m,,03:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20150720_QC_PS,Quality Control Field Replicate Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-509881406,,,"Depth, Secchi disk depth",3,m,,12:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20150924_QC_PS_1.5_FRM,Quality Control Field Replicate Msr/Obs,Water,9/24/15,,1.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-495273532,,,"Depth, Secchi disk depth",2,m,,03:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20151201_F_PS_3,Field Msr/Obs,Water,12/1/15,,3,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-525304959,,,"Depth, Secchi disk depth",3,m,,11:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-509883373,,,"Depth, Secchi disk depth",3,m,,14:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20150721_F_PS,Field Msr/Obs,Water,7/21/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-509881340,,,"Depth, Secchi disk depth",8,m,,11:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20151202_F_PS_4,Field Msr/Obs,Water,12/2/15,,4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-525305284,,,"Depth, Secchi disk depth",4,m,,11:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-509881113,,,"Depth, Secchi disk depth",2.5,m,,11:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20150924_F_PS_2,Field Msr/Obs,Water,9/24/15,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-495273440,,,"Depth, Secchi disk depth",2,m,,03:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20151208_F_PS_13,Field Msr/Obs,Water,12/8/15,,13,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-525304894,,,"Depth, Secchi disk depth",>3,m,,11:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20150720_F_PS,Field Msr/Obs,Water,7/20/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-509880727,,,"Depth, Secchi disk depth",2,m,,11:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20151201_F_PS_3,Field Msr/Obs,Water,12/1/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-525305492,,,"Depth, Secchi disk depth",3,m,,12:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20150924_F_PS_3.8,Field Msr/Obs,Water,9/24/15,,3.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-495273423,,,"Depth, Secchi disk depth",>3,m,,03:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20150922_F_PS_12.9,Field Msr/Obs,Water,9/22/15,,12.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-495272887,,,"Depth, Secchi disk depth",>3,m,,03:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20151201_F_PS_3,Field Msr/Obs,Water,12/1/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-525305354,,,"Depth, Secchi disk depth",3,m,,11:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20151202_F_PS_3,Field Msr/Obs,Water,12/2/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-525305290,,,"Depth, Secchi disk depth",3,m,,11:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20150923_F_PS_3,Field Msr/Obs,Water,9/23/15,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-495273391,,,"Depth, Secchi disk depth",3,m,,03:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-509881225,,,"Depth, Secchi disk depth",3,m,,11:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20150923_F_PS_2,Field Msr/Obs,Water,9/23/15,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-495273231,,,"Depth, Secchi disk depth",1,m,,03:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20150319_QC_KB,Quality Control Field Replicate Msr/Obs,Water,3/19/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-509883243,,,"Depth, Secchi disk depth",4.5,m,,14:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-509883533,,,"Depth, Secchi disk depth",2,m,,14:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20150924_F_PS_2,Field Msr/Obs,Water,9/24/15,,2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-495273520,,,"Depth, Secchi disk depth",2,m,,03:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20150225_F_PS,Field Msr/Obs,Water,2/25/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-509884060,,,"Depth, Secchi disk depth",3,m,,15:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20150924_F_PS_2,Field Msr/Obs,Water,9/24/15,,2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-495273472,,,"Depth, Secchi disk depth",2,m,,03:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-509883339,,,"Depth, Secchi disk depth",3,m,,14:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20150924_F_PS_1.8,Field Msr/Obs,Water,9/24/15,,1.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-495273456,,,"Depth, Secchi disk depth",1.8,m,,03:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20150923_F_PS_2.5,Field Msr/Obs,Water,9/23/15,,2.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-495272743,,,"Depth, Secchi disk depth",2.5,m,,02:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20150922_F_PS_2.2,Field Msr/Obs,Water,9/22/15,,2.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-495272791,,,"Depth, Secchi disk depth",2.2,m,,02:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20150225_F_PS,Field Msr/Obs,Water,2/25/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-509883268,,,"Depth, Secchi disk depth",2.3,m,,14:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20150721_F_PS,Field Msr/Obs,Water,7/21/15,,,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-509881488,,,"Depth, Secchi disk depth",1.5,m,,12:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20150924_F_PS_1.4,Field Msr/Obs,Water,9/24/15,,1.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-495273556,,,"Depth, Secchi disk depth",1.4,m,,03:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20150226_F_PS,Field Msr/Obs,Water,2/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-509883652,,,"Depth, Secchi disk depth",<1,m,,14:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20150726_F_PS,Field Msr/Obs,Water,7/26/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-509881017,,,"Depth, Secchi disk depth",9.4,m,,11:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20150720_F_PS,Field Msr/Obs,Water,7/20/15,,,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-509881145,,,"Depth, Secchi disk depth",3,m,,11:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20150922_F_PS_10,Field Msr/Obs,Water,9/22/15,,10,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-495272920,,,"Depth, Secchi disk depth",>3,m,,03:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20150923_F_PS_3,Field Msr/Obs,Water,9/23/15,,3,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-495273604,,,"Depth, Secchi disk depth",3,m,,03:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20160127_F_PS_2,Field Msr/Obs,Water,1/27/16,,2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-559814801,,,"Depth, Secchi disk depth",2,m,,37:26.0,STORET
