OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-776215352,,,Phosphorus,0.0053,mg/l,,03:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20181115_QC_KB_5,Quality Control Sample-Field Blank,Water,11/15/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-776215104,,,Phosphorus,<0.0022,mg/l,,03:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-777101748,,,Phosphorus,0.003,mg/l,,24:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-731494465,,,Phosphorus,0.0056,mg/l,,18:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-776215622,,,Phosphorus,0.0053,mg/l,,03:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-731494562,,,Phosphorus,0.0046,mg/l,,18:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-776215282,,,Phosphorus,0.0082,mg/l,,03:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20180807_QC_KB_2,Quality Control Sample-Field Replicate,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-735747227,,,Phosphorus,0.0065,mg/l,,07:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20180122_SR_KB_2,Sample-Routine,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-777101196,,,Phosphorus,0.0028,mg/l,,24:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-776215574,,,Phosphorus,0.0104,mg/l,,03:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-776215544,,,Phosphorus,0.005,mg/l,,03:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20181113_SR_KB_2,Sample-Routine,Water,11/13/18,,0.2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-776215050,,,Phosphorus,0.0052,mg/l,,03:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-776215670,,,Phosphorus,0.0035,mg/l,,03:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-735746646,,,Phosphorus,0.0082,mg/l,,07:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20180124_SR_KB_2,Sample-Routine,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-777101814,,,Phosphorus,0.0056,mg/l,,24:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-731494498,,,Phosphorus,0.0052,mg/l,,18:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-731494773,,,Phosphorus,0.0065,mg/l,,18:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-777101731,,,Phosphorus,0.0029,mg/l,,24:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-735746987,,,Phosphorus,0.0051,mg/l,,07:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20180531_SR_KB_1,Sample-Routine,Water,5/31/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-731494075,,,Phosphorus,0.0047,mg/l,,18:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20181113_SR_KB_2,Sample-Routine,Water,11/13/18,,0.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-776215801,,,Phosphorus,0.007,mg/l,,03:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20180124_SR_KB_2,Sample-Routine,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-777101078,,,Phosphorus,0.0024,mg/l,,24:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-776215753,,,Phosphorus,0.0295,mg/l,,03:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20181113_SR_KB_2,Sample-Routine,Water,11/13/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-776215882,,,Phosphorus,0.0034,mg/l,,03:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20181114_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/14/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-776215480,,,Phosphorus,0.0047,mg/l,,03:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-735747406,,,Phosphorus,0.0076,mg/l,,07:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-776215265,,,Phosphorus,0.0065,mg/l,,03:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-731494790,,,Phosphorus,0.005,mg/l,,18:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-735747019,,,Phosphorus,0.0078,mg/l,,07:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20180124_QC_KB_2,Quality Control Sample-Field Replicate,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-777101126,,,Phosphorus,0.0035,mg/l,,24:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20181113_SR_KB_2,Sample-Routine,Water,11/13/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-776215687,,,Phosphorus,0.0047,mg/l,,03:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-776215930,,,Phosphorus,0.008,mg/l,,03:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-735746872,,,Phosphorus,0.0072,mg/l,,07:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20180122_SR_KB_2,Sample-Routine,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-777101408,,,Phosphorus,0.0034,mg/l,,24:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-776215384,,,Phosphorus,0.0055,mg/l,,03:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-777101162,,,Phosphorus,0.0029,mg/l,,24:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-735747486,,,Phosphorus,0.0081,mg/l,,07:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-735747534,,,Phosphorus,0.0068,mg/l,,07:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-776215448,,,Phosphorus,0.0037,mg/l,,03:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-776215184,,,Phosphorus,0.0023,mg/l,,03:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20180123_QC_KB_5,Quality Control Sample-Field Blank,Water,1/23/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-777100915,,,Phosphorus,<0.0007,mg/l,,24:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-731494594,,,Phosphorus,0.004,mg/l,,18:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-776215464,,,Phosphorus,0.0052,mg/l,,03:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-776215120,,,Phosphorus,0.0029,mg/l,,03:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-777101474,,,Phosphorus,0.0017,mg/l,,24:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20180124_SR_KB_2,Sample-Routine,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-777101046,,,Phosphorus,0.0057,mg/l,,24:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-777101491,,,Phosphorus,0.0025,mg/l,,24:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20181113_SR_KB_2,Sample-Routine,Water,11/13/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-776215898,,,Phosphorus,0.0426,mg/l,,03:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20180531_SR_KB_1,Sample-Routine,Water,5/31/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-731494530,,,Phosphorus,0.004,mg/l,,18:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20180122_SR_KB_2,Sample-Routine,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-777101228,,,Phosphorus,0.0032,mg/l,,24:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-776215152,,,Phosphorus,0.0069,mg/l,,03:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20181113_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/13/18,,0.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-776215737,,,Phosphorus,0.0054,mg/l,,03:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20181115_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/15/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-776215101,,,Phosphorus,0.0071,mg/l,,03:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20180122_SR_KB_2,Sample-Routine,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-777101392,,,Phosphorus,0.0026,mg/l,,24:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-776215496,,,Phosphorus,0.0046,mg/l,,03:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-735746938,,,Phosphorus,0.0232,mg/l,,07:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20181115_SR_KB_2,Sample-Routine,Water,11/15/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-776215098,,,Phosphorus,0.0065,mg/l,,03:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20180531_SR_KB_1,Sample-Routine,Water,5/31/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-731494107,,,Phosphorus,0.0063,mg/l,,18:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-777101539,,,Phosphorus,0.0019,mg/l,,24:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-776215654,,,Phosphorus,0.0023,mg/l,,03:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20181114_SR_KB_2,Sample-Routine,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-776215606,,,Phosphorus,0.005,mg/l,,03:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20180807_SR_KB_2,Sample-Routine,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-735747356,,,Phosphorus,0.0088,mg/l,,07:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20180122_SR_KB_2,Sample-Routine,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-777101260,,,Phosphorus,0.0028,mg/l,,24:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20180122_QC_KB_2,Quality Control Sample-Field Replicate,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-777101324,,,Phosphorus,0.0023,mg/l,,24:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20180531_SR_KB_1,Sample-Routine,Water,5/31/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-731494091,,,Phosphorus,0.006,mg/l,,18:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20180530_SR_KB_1,Sample-Routine,Water,5/30/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-731494449,,,Phosphorus,0.0079,mg/l,,18:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20180529_SR_KB_1,Sample-Routine,Water,5/29/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-731494156,,,Phosphorus,0.0044,mg/l,,18:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20180808_SR_KB_2,Sample-Routine,Water,8/8/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-735746710,,,Phosphorus,0.0057,mg/l,,07:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20180123_SR_KB_2,Sample-Routine,Water,1/23/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-777100896,,,Phosphorus,0.003,mg/l,,24:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20180529_SR_KB_1,Sample-Routine,Water,5/29/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-731494318,,,Phosphorus,0.0051,mg/l,,18:07.0,STORET
